Problem,Category,Confidence Score
Condensation underneath screen.,Display/Screen Issues,0.2321767657995224
Poor battery ilfe and screen cracked.,Display/Screen Issues,0.19778764247894287
"Got wet, won't switch on. Photos saved, half fixed.",Liquid/Water Damage,0.1489088237285614
Can't hear calls. Can't be fixed.,Audio/Sound Problems,0.26055386662483215
Stopped working. New battery needed.,Missing Parts,0.16355152428150177
Not charging. won't turn on. Advice given.,Battery/Charging Issues,0.1932552456855774
"Doesn't charge, doesn't switch on. Needs new battery.",Battery/Charging Issues,0.5092898607254028
Speaker crackly and broken screen.,Display/Screen Issues,0.3577645719051361
Keeps cutting out. Didn't need SD card.,Missing Parts,0.11091168969869614
"Not working,.",Unknown/Unspecified Problem,0.11714393645524979
Needs new battery.,Missing Parts,0.3306230306625366
Needs software update.,Software/Firmware Issues,0.24194706976413727
defective power button. elegible for Apple recall.,Power Failure,0.15342329442501068
"slow, restarts - helped to reset.",Motor/Drive Issues,0.07154438644647598
shuts down. reset to factory settings.,Software/Firmware Issues,0.07958593964576721
"power button not working. fixed with workaround (taking out button, now can be switched on again)",Button/Switch/Control Issues,0.25545957684516907
cracked screen. brought spare part and learned to do it.,Display/Screen Issues,0.21838419139385223
"dust in the camera. advised to ask Apple to do it free of charge, as not due to usage.",Unknown/Unspecified Problem,0.15637777745723724
battery problems. helped her understand that her constant use of Spotify and bluetooth is the main problem.,Battery/Charging Issues,0.16164624691009521
"camera doesn't focus consistently. it's 6 month old from Argos, explained warranty repair.",Alignment/Calibration Issues,0.07554477453231812
"screen stopped working. it has previously repaired by Lovefone, explained he should go back as covered by their warranty.",Display/Screen Issues,0.2473338097333908
Bad micro USB port.,Connectivity Problems,0.20059721171855927
Not charging.,Battery/Charging Issues,0.2250618040561676
Screen.,Display/Screen Issues,0.1990060955286026
Advised on purchasing part.,Dispensing/Filling Issues,0.056455496698617935
"Micro USB damaged, needed replacing. DIY.",Connectivity Problems,0.13397054374217987
Micro USB port dodgy.,Connectivity Problems,0.2352105975151062
Incomplete update. Owner wanted to backup before reset.,Incorrect Assembly,0.14817458391189575
SIM card loose.,Missing Parts,0.22594542801380157
Needed back-up before repair.,Missing Parts,0.08338353782892227
Battery replacement.,Wear and Tear/End of Life,0.14180396497249603
"Sim reader faulty, tried to resolder it.",Missing Parts,0.11723743379116058
"Not charging, battery replaced.",Battery/Charging Issues,0.4194905459880829
"Storage full, advice given, owner to finish the job.",Dispensing/Filling Issues,0.09833543002605438
Part of the screen is broken.,Display/Screen Issues,0.21606449782848358
Broken screen.,Display/Screen Issues,0.4401605725288391
Mic not working.,Audio/Sound Problems,0.17504163086414337
Screen replacement - full LCD assembly.,Display/Screen Issues,0.20390500128269196
Iphone button on and off not working.,Button/Switch/Control Issues,0.3024248778820038
Screen replaced.,Display/Screen Issues,0.20654648542404175
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Screen repair.,Display/Screen Issues,0.35761141777038574
Vibrator replaced.,Wear and Tear/End of Life,0.09882881492376328
Screen replaced.,Display/Screen Issues,0.20654648542404175
Screen replaced.,Display/Screen Issues,0.20654648542404175
Screen replaced.,Display/Screen Issues,0.20654648542404175
Samsung.,Loose Connections,0.049542978405952454
cracked screen.,Display/Screen Issues,0.25169339776039124
"cracked glass, screen otherwise ok. helped with sourcing spare part.",Display/Screen Issues,0.3219626545906067
running slow.,Motor/Drive Issues,0.07309507578611374
camera dirty.,Leaking,0.05606052652001381
screen goes black - impossible to replicate the issue.,Unknown/Unspecified Problem,0.25522440671920776
"speaker doesn't work. changed speaker cable, all sorted.",Audio/Sound Problems,0.2671395242214203
it blocks one specific contact. we suggested running a factory reset after backing up the phone.,Software/Firmware Issues,0.14284510910511017
cracked screen.,Display/Screen Issues,0.25169339776039124
doesn't switch on.,Button/Switch/Control Issues,0.12285280972719193
Smashed screen.,Display/Screen Issues,0.33403798937797546
Not getting power.,Power Failure,0.24839036166667938
Storage problem.,Sealing/Adhesion Problems,0.09011787921190262
Cracked LCD but appears to need a new battery.,Display/Screen Issues,0.3808799386024475
Faulty screen?,Display/Screen Issues,0.39595165848731995
The battery had been nicked!,Missing Parts,0.17393963038921356
not working.,Unknown/Unspecified Problem,0.08694609254598618
Not charging.,Battery/Charging Issues,0.2250618040561676
Broken charging port.,Missing Parts,0.3084268867969513
Power button not working.,Power Failure,0.27985554933547974
Cracked screen.,Display/Screen Issues,0.2840946912765503
Power button does not work. Repair would require expensive spare part.,Power Failure,0.19396497309207916
Memory/storage problem.,Other Issue,0.08936220407485962
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Screen replacement.,Display/Screen Issues,0.2066292017698288
Stuck in flight mode.,Remote Control or Signal Transmission Issue,0.0731242373585701
Not working.,Unsafe to Use,0.09928582608699799
Needed help changing parts.,Alignment/Calibration Issues,0.08293003588914871
Needs a new battery.,Missing Parts,0.33132633566856384
Needs a TURP recovery install.,Remote Control or Signal Transmission Issue,0.10978256911039352
Fuzzy screen.,Display/Screen Issues,0.5526890754699707
Flight mode and IMEI number missing - recommend to contact manufacturer.,Unknown/Unspecified Problem,0.2577436864376068
"smart phone, keeps turning off, next time.",Unknown/Unspecified Problem,0.17089983820915222
Poor network signal.,Connectivity Problems,0.2636125385761261
Power button.,Button/Switch/Control Issues,0.17390455305576324
Battery problem?,Unknown/Unspecified Problem,0.3312176465988159
Lock button.,Button/Switch/Control Issues,0.09476520866155624
Not starting.,Motor/Drive Issues,0.1273386925458908
Can't load apps.,Display/Screen Issues,0.09556284546852112
Date resets.,Dispensing/Filling Issues,0.05747507885098457
Not turning on and not ringing.,Audio/Sound Problems,0.10573339462280273
Does not turn on.,Button/Switch/Control Issues,0.08069202303886414
Doesn't charge.,Battery/Charging Issues,0.2706758677959442
Help sourcing spare screen.,Missing Parts,0.2976074516773224
cracked screen.,Display/Screen Issues,0.25169339776039124
cracked screen.,Display/Screen Issues,0.25169339776039124
cracked screen.,Display/Screen Issues,0.25169339776039124
"Screen broken, spare part deemed to expensive by owner.",Display/Screen Issues,0.3611868619918823
"Not charging - needs a new battery, diagnosed.",Battery/Charging Issues,0.6249700784683228
Screen cracked - deemed beyond repair.,Display/Screen Issues,0.17624245584011078
Buttons and screen.,Display/Screen Issues,0.24694529175758362
Stuck screw.,Physical/Structural Damage,0.135232076048851
Not hold a charge - new battery needed.,Battery/Charging Issues,0.5473348498344421
"Battery replaced, after a poor battery replacement.",Wear and Tear/End of Life,0.19425715506076813
Not charging.,Battery/Charging Issues,0.2250618040561676
Keyboard not responding. Problem diagnosed.,Other Issue,0.06540355831384659
"USB port damaged, bent back into place.",Missing Parts,0.15621694922447205
Not updating.,Missing Parts,0.10537648946046829
Locked.,Physical/Structural Damage,0.08150898665189743
broken screen locked.,Display/Screen Issues,0.27647656202316284
a on/off button not working.,Button/Switch/Control Issues,0.3077002763748169
LDC screen advice.,Display/Screen Issues,0.10326158255338669
"Cracked screen, needs new one fitted. Not enough time, advice given.",Display/Screen Issues,0.3213067948818207
"Cracked screen, needs new one fitted. Not enough time, advice given.",Display/Screen Issues,0.3213067948818207
On flight mode constantly. Advice given.,Excessive Noise/Vibration,0.07743676006793976
Not charging. Gave advice but needs more time to open it and have a look.,Battery/Charging Issues,0.2325134575366974
Very slow. Fixed.,Other Issue,0.05621988698840141
Problem with camera - advice on freeing up data.,Dispensing/Filling Issues,0.08545996248722076
Needs advice on connecting phone to PC. Got advice.,Connectivity Problems,0.28831326961517334
broken screen.,Display/Screen Issues,0.40433502197265625
screen replacement.,Display/Screen Issues,0.19933591783046722
Battery needs replacing - not applicable.,Unsafe to Use,0.15984000265598297
Battery.,Battery/Charging Issues,0.0909951850771904
LCD broken.,Display/Screen Issues,0.2702280879020691
Doesn't charge.,Battery/Charging Issues,0.2706758677959442
Bug.,Unknown/Unspecified Problem,0.32510635256767273
Switches off.,Loose Connections,0.07202449440956116
dead battery.,Power Failure,0.16056108474731445
Bad mic connection.,Connectivity Problems,0.33024123311042786
Waterdammaged screen.,Liquid/Water Damage,0.2746866047382355
Change screen.,Display/Screen Issues,0.23431798815727234
Button does not work.,Button/Switch/Control Issues,0.09474949538707733
Broken screen.,Display/Screen Issues,0.4401605725288391
Sound does not work.,Audio/Sound Problems,0.35473018884658813
Problem with the touchscreen. There is documented solution to this involving disconnecting the LCD from the circuit board.,Display/Screen Issues,0.5484877228736877
Battery swap- screw stuck.,Missing Parts,0.2244894653558731
Doesn't switch on - dead battery.,Battery/Charging Issues,0.1898251175880432
Need to transfer data from phone to new data card. Insufficient memory. Moved some data.,Dispensing/Filling Issues,0.07866165041923523
"No power - further work needed. Recommend to sell for parts, water damage.",Power Failure,0.1822049468755722
No power.,Power Failure,0.30375948548316956
Screen goes black/blank (intermittent fault). USB cover fixed and advice given.,Display/Screen Issues,0.5491786599159241
Power screen visible but errors.,Display/Screen Issues,0.39919230341911316
Slow and freezes. May need battery replaced.,Motor/Drive Issues,0.08877970278263092
Water damage - NO OUTCOME RECORDED.,Unknown/Unspecified Problem,0.4446658492088318
Data transfer - done.,CD/DVD Drive or Media Reader Issue,0.1619178205728531
Running slow - advice give.,Motor/Drive Issues,0.07091748714447021
Running slow - will do reset at home.,Lubrication/Maintenance Needed,0.05775934457778931
Running slow.,Speed Control Problems,0.05495365709066391
Sound issues - new speaker needed.,Audio/Sound Problems,0.681904673576355
screen replacement.,Display/Screen Issues,0.19933591783046722
"Aucun affichage, pb vitre (tombé)",Incorrect Assembly,0.18082009255886078
No go - replacement battery needed and full dock connector £8.,Battery/Charging Issues,0.2049940675497055
intermittant screen - fault not apparent.,Unknown/Unspecified Problem,0.34715497493743896
PSP - Doesn't read disk.,Software/Firmware Issues,0.10741054266691208
Power fault (some lights),Power Failure,0.6998582482337952
screen smashed.,Display/Screen Issues,0.22746549546718597
"I-phone lead, fraying. Sugru used to fix.",Physical/Structural Damage,0.20993411540985107
Update - advice given.,Dispensing/Filling Issues,0.05215618386864662
Power issue. Dead battery. Some progress.,Power Failure,0.5205153822898865
Doesn't charge/turn on. Beyond repair.,Battery/Charging Issues,0.1961345076560974
Screen needs replacing.,Display/Screen Issues,0.277752548456192
Battery needs changing.,Wear and Tear/End of Life,0.07504257559776306
Can't get internet. Connected!,Connectivity Problems,0.4020041227340698
Home button doesn't work.,Button/Switch/Control Issues,0.15707774460315704
"Will not charge unless cable held at angle. Removed main board and found loss usb socket needs to be reflowed and surface mount, or find working replacement board.",Missing Parts,0.19917502999305725
iPhone - broken screen.,Display/Screen Issues,0.6597570180892944
iPhone - needed battery change (also needed spare battery),Battery/Charging Issues,0.43306225538253784
No activity. Battery problem needs to be resolved first before looking at other parts of the system.,Other Issue,0.15028931200504303
Mobile phone.,Loose Connections,0.08879291266202927
Mobile phone.,Loose Connections,0.08879291266202927
Fonera.,Physical/Structural Damage,0.0867089107632637
Home button broken - cleaned but needs replacing.,Missing Parts,0.18116961419582367
water damage - advice on recovering photos.,Liquid/Water Damage,0.2982783317565918
No display - needs new screen.,Display/Screen Issues,0.47558310627937317
Full - how to free space. Advice given.,Dispensing/Filling Issues,0.15163137018680573
"Cracked screen - fixable, but needs spare parts.",Display/Screen Issues,0.29484307765960693
Crackly phone - cleaned with contact cleaner spray.,Physical/Structural Damage,0.10351390391588211
Software issue - needed another part to fix.,Other Issue,0.2714599370956421
Does not power on.,Power Failure,0.1715802699327469
Not working the lower part of the touch screen.,Missing Parts,0.28853169083595276
Not recognizing SIM.,Unknown/Unspecified Problem,0.07286316901445389
Start button did not go in; difficult access to repair.,Button/Switch/Control Issues,0.08437494188547134
"Asks for iTunes only. Advice given, hopefully DIY ready.",Unknown/Unspecified Problem,0.08418337255716324
Battery lasts two hours.,Loose Connections,0.062083613127470016
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Battery.,Battery/Charging Issues,0.0909951850771904
Not turning on.,Motor/Drive Issues,0.09102007001638412
Crashing.,Physical/Structural Damage,0.11355916410684586
Cracked screen.,Display/Screen Issues,0.2840946912765503
Battery.,Battery/Charging Issues,0.0909951850771904
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Battery.,Battery/Charging Issues,0.0909951850771904
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen and home button.,Display/Screen Issues,0.25246676802635193
Cracked screen and blurry camera.,Display/Screen Issues,0.4843168556690216
Cracked screen.,Display/Screen Issues,0.2840946912765503
Cracked screen.,Display/Screen Issues,0.2840946912765503
"Cracked screen, damaged home button.",Display/Screen Issues,0.3587668538093567
advised on where to get fixed.,Unknown/Unspecified Problem,0.07088147848844528
Faulty charger connection.,Connectivity Problems,0.3047834634780884
Moaike - Won't charge.,Battery/Charging Issues,0.44367846846580505
Screen too dark. Fixed (needs new parts).,Display/Screen Issues,0.2833690643310547
Software challenge.,Software/Firmware Issues,0.1400213986635208
Screen does not work.,Display/Screen Issues,0.3288278579711914
Microphone does not work.,Audio/Sound Problems,0.341355562210083
Does not turn on.,Button/Switch/Control Issues,0.08069202303886414
Water damage.,Liquid/Water Damage,0.2864091396331787
Button does not work.,Button/Switch/Control Issues,0.09474949538707733
Broken screen.,Display/Screen Issues,0.4401605725288391
iPhone charger.,Battery/Charging Issues,0.13421231508255005
No sound. Speaker tested and dead. Parts not available. Works via bluetooth/headphones. Customer likely to replace phone.,Missing Parts,0.34623396396636963
"Broken screen, graphics faulty. Client to source part, find out if repairable, potentially return.",Display/Screen Issues,0.6368445754051208
"Broken screen. Client to find out if repairable and find part, potentially return.",Display/Screen Issues,0.2892563045024872
Simcard reader broken.,Missing Parts,0.22527918219566345
Screen change.,Display/Screen Issues,0.3167959153652191
Does not give a sound.,Audio/Sound Problems,0.22595587372779846
Change screen.,Display/Screen Issues,0.23431798815727234
"Screen damage after drop. Tested by connecting to laptop, phone is ok just needs new screen.",Display/Screen Issues,0.2846931219100952
F-Droid installation & Clean Up device.,Software/Firmware Issues,0.11478957533836365
Telefonino Nokia.,Remote Control or Signal Transmission Issue,0.2018057107925415
Mobile phone with massive zoom camera. Lots of dismantling & testing. Maybe get clone and swap parts?,Missing Parts,0.14375895261764526
Dod had bitten on it.,Physical/Structural Damage,0.1543024182319641
Software issue.,Software/Firmware Issues,0.14863340556621552
previously poorly repaired.,Missing Parts,0.09624220430850983
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement (x2),Display/Screen Issues,0.2532293498516083
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Home Button Replacement.,Button/Switch/Control Issues,0.1223549097776413
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Charging Port Replacement.,Battery/Charging Issues,0.20383930206298828
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement (x2 - Needed to be replaced twice - faulty replacement unit?),Display/Screen Issues,0.3974616527557373
Home Button Replacement.,Button/Switch/Control Issues,0.1223549097776413
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Screen Replacement.,Display/Screen Issues,0.2077464908361435
Broken display.,Missing Parts,0.22296471893787384
changed flat cable.,Connectivity Problems,0.08274050056934357
changed dispay.,Incorrect Assembly,0.05797157064080238
"Screen temperamental. Half fixed, will continue to work on it at home.",Display/Screen Issues,0.4444531202316284
"Applicazione WS non supportata, attendere aggiornamento nuova app,",Software/Firmware Issues,0.20211634039878845
Sostituito vetro.,Physical/Structural Damage,0.0883622094988823
Vetro.,Lubrication/Maintenance Needed,0.096617691218853
era in spagnolo.,Incorrect Assembly,0.10490560531616211
smartphone.,Missing Parts,0.051114778965711594
Raja en la camera.,Remote Control or Signal Transmission Issue,0.09874209016561508
iPhone 5c - Screen Repaired.,Display/Screen Issues,0.4677037000656128
iPhone 5 - Replaced Charging Port.,Battery/Charging Issues,0.14851807057857513
iPhone 5SE - Speaker to be Replaced - No replacement parts available.,Missing Parts,0.48254984617233276
iPhone 5 - Screen Replaced.,Display/Screen Issues,0.2013634294271469
iPhone 5c - Charging Port Replaced.,Battery/Charging Issues,0.23473840951919556
iPhone 6 - Charging Port dirty/blocked - cleaned out.,Battery/Charging Issues,0.2273106873035431
Pantalla trencada.,Physical/Structural Damage,0.10223081707954407
Botóno on/off va lento.,Button/Switch/Control Issues,0.11285553872585297
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen & damaged home button.,Display/Screen Issues,0.4454308748245239
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Battery replacement.,Wear and Tear/End of Life,0.14180396497249603
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Home Telephone.,Loose Connections,0.05940568447113037
schermo da reperire su internet.,Remote Control or Signal Transmission Issue,0.1442231684923172
schermo da reperire su internet.,Remote Control or Signal Transmission Issue,0.1442231684923172
Schermo rotto.,Rust/Corrosion,0.2035461664199829
El botó per encendre la pantalla no funciona.,Physical/Structural Damage,0.08518468588590622
No carrega la batería / No s'encén.,Missing Parts,0.19944904744625092
sembla que all.,Loose Connections,0.09795984625816345
tinc un tros de SIM encallat en una de les dues ranures de les SIM.,Missing Parts,0.23626863956451416
"Sonido no va, Enchufe va mal.",Incorrect Assembly,0.15506665408611298
Cobertra va mal.,Incorrect Assembly,0.10535591095685959
Placa base? - Movil muerto.,Unknown/Unspecified Problem,0.15098440647125244
mancano ricambio schermo/display.,Display/Screen Issues,0.1092117428779602
mancano ricambio schermo/display.,Display/Screen Issues,0.1092117428779602
Humidity problem.,Liquid/Water Damage,0.21639381349086761
Humidity problem.,Liquid/Water Damage,0.21639381349086761
Humidity problem.,Liquid/Water Damage,0.21639381349086761
Humidity problem.,Liquid/Water Damage,0.21639381349086761
Digital Agenda.,CD/DVD Drive or Media Reader Issue,0.1884026676416397
"intermittent screen flicker, short battery life.",Display/Screen Issues,0.46878889203071594
Flashing screeen.,Excessive Noise/Vibration,0.22158581018447876
Slow - gave lesson on android use.,Missing Parts,0.06662361323833466
cleaned electric contacts and volume regulation.,Loose Connections,0.09578745067119598
On-off switch stuck. Not fixable.,Button/Switch/Control Issues,0.2324858456850052
Power socket dodgy.,Unsafe to Use,0.14297915995121002
Unable to create memory space by deleting data.,Unknown/Unspecified Problem,0.09061094373464584
Silence button not working. Owner will come to a future event once part ordered.,Missing Parts,0.1607811152935028
OS issue (slow),Software/Firmware Issues,0.18757227063179016
"Microphone not working, fixed by cleaning the inside.",Audio/Sound Problems,0.4323238432407379
Doesn't turn on.,Button/Switch/Control Issues,0.08525872975587845
Power botton doesn't work.,Power Failure,0.33490997552871704
Can't hear incoming voice.,Audio/Sound Problems,0.32240280508995056
Doesn't work - Overheat?,Heating Problems,0.1966787427663803
Hardware problem.,Component Failure (Electronic),0.14211483299732208
loosing charge.,Battery/Charging Issues,0.3306756615638733
Not working.,Unsafe to Use,0.09928582608699799
No Power.,Power Failure,0.38725465536117554
instable power.,Button/Switch/Control Issues,0.05970261991024017
Turns on but freezes.,Button/Switch/Control Issues,0.08330637961626053
Non si accende. Logica da sostituire.,Incorrect Assembly,0.2759706974029541
Sony phone screen.,Display/Screen Issues,0.19925104081630707
screen fixed.,Display/Screen Issues,0.2473156601190567
"2 android phones, screen replacements. Too complex to do on site - may bring to MISA or do himself.",Display/Screen Issues,0.2845604717731476
"2 android phones, screen replacements. Too complex to do on site - may bring to MISA or do himself.",Display/Screen Issues,0.2845604717731476
iPhone screen and motherboard. No fix - advice given (too costly to repair),Display/Screen Issues,0.22021888196468353
"Broken screen - client brought spare glass only, need additional part.",Display/Screen Issues,0.4293493926525116
"doesn't turn on, on off switch gone.",Button/Switch/Control Issues,0.2256428301334381
doesn't switch on. Battery dead.,Power Failure,0.14300325512886047
doesn't take pictures.,Unknown/Unspecified Problem,0.0888410285115242
Stuck for error message - software problem solved.,Software/Firmware Issues,0.15746916830539703
Memory full - installed self-cleaning software and explained how to use it.,Dispensing/Filling Issues,0.09276915341615677
iPhone 6. Water damage.,Liquid/Water Damage,0.20878402888774872
Not powering up.,Battery/Charging Issues,0.10699169337749481
touch screen not working. user was not operating properly. phone was not broken.,Display/Screen Issues,0.34434953331947327
password forgotten. wouldn't reset.,Unknown/Unspecified Problem,0.11886656284332275
password forgotten. Apple id needed. owner will contact apple to resolve.,Unknown/Unspecified Problem,0.1548212617635727
password forgotten. factory reset bit malicious apps preventing use.,Software/Firmware Issues,0.1920493245124817
No touch - advised to buy part and pressure manufacturer.,Unsafe to Use,0.14470118284225464
rear camera not working. re-connected.,Unknown/Unspecified Problem,0.10465963184833527
battery losing charge quickly. new battery needed.,Battery/Charging Issues,0.5408153533935547
asked for setting optimization for security and performance.,Other Issue,0.048847462981939316
1 year old.,Missing Parts,0.07538557052612305
No result.,Unknown/Unspecified Problem,0.1152864396572113
advice given - battery.,Power Failure,0.07743135839700699
broken screen.,Display/Screen Issues,0.40433502197265625
broken screen.,Display/Screen Issues,0.40433502197265625
"Windows phone, needs advice on anti virus software not available at event.",Software/Firmware Issues,0.2541469633579254
Inconsistent WiFi.,Connectivity Problems,0.5387195348739624
possibly repairable but beyond the capabilities of our team.,Unknown/Unspecified Problem,0.19008511304855347
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Battery replacement using iFixit battery replacement kit.,Wear and Tear/End of Life,0.07905390113592148
"2017-10-03 Tuesday Joe had a mobile phone that had lost the soldered joint to the wifi arial that needed re-soldering, however closer inspection revealed that the solder pad had come away with the tab, and couldn't be repaired.",Connectivity Problems,0.12693235278129578
"2017-10-31 Mark also had a go at Jan's iPhone problem, but no solution could be found.",Incorrect Assembly,0.07297012954950333
Battery drains really fast.,Battery/Charging Issues,0.1498512327671051
Fire wire as a headphone connection not working.,Audio/Sound Problems,0.30137690901756287
Crashes - fixed with software cleanup and making space.,Software/Firmware Issues,0.14582642912864685
Broken screen - to order spare parts.,Display/Screen Issues,0.5058599710464478
Menu button does not work - to order spare parts.,Missing Parts,0.1286144256591797
Water damage- got wet over one month ago no instantaneous drying process.,Liquid/Water Damage,0.6321788430213928
Not functioning well - needed data cleanup and software updates.,Software/Firmware Issues,0.14086565375328064
"intermittently can't charge, USB port malfunction , owner did research on web, tried to clean port, used other charging cords; fixer determined USB cord dead, replaced.",Connectivity Problems,0.18429876863956451
Was freezing on app.,Cooling Problems,0.22765563428401947
broken keyboard connector.,Connectivity Problems,0.2513432204723358
Screen too dark.,Display/Screen Issues,0.3240604102611542
Screen broken - need spare part which has been ordered and advice given.,Display/Screen Issues,0.49437835812568665
Not recognising ID.,Unknown/Unspecified Problem,0.10515490174293518
Broken screen information given that it's possible to order spare parts and come to next event to put it together.,Display/Screen Issues,0.46882736682891846
"the batterie was missing, so hard to figure out what is wrong, we'll take it with us next time too and continue with it.",Missing Parts,0.2538074553012848
"Broken screen, we opened the phone up and removed the screen. Next time participants can come with the spare parts; new screen and put it in.",Display/Screen Issues,0.32640156149864197
Broken screen (spare part needed),Display/Screen Issues,0.45791319012641907
Broken screen - spare part available.,Display/Screen Issues,0.41721346974372864
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Broken screen.,Display/Screen Issues,0.4401605725288391
Died. No fix.,Wear and Tear/End of Life,0.25145119428634644
SIM tray has physical damage and needs to be replaced.,Physical/Structural Damage,0.31315118074417114
Screen needs sourcing and then we can help fix.,Display/Screen Issues,0.3253903090953827
Broken screen.,Display/Screen Issues,0.4401605725288391
Flickering screen.,Display/Screen Issues,0.5147599577903748
Order screen.,Display/Screen Issues,0.17018049955368042
Water damage.,Liquid/Water Damage,0.2864091396331787
"Broken screen, replaced with new LCD.",Display/Screen Issues,0.46449750661849976
cracked screen.,Display/Screen Issues,0.25169339776039124
"Cracked screen, under warranty, sent to Apple store.",Display/Screen Issues,0.3891156315803528
"Cracked screen, new LCD.",Display/Screen Issues,0.40023088455200195
"Cracked screen, new LCD.",Display/Screen Issues,0.40023088455200195
"Home button not working, vibration not working. Replaced both components.",Missing Parts,0.24155226349830627
"Cracked screen, new LCD.",Display/Screen Issues,0.40023088455200195
