Problem,Category,Confidence Score
"Funktion ok, verliert Öl. Abbruch durch Besucher. Aufwand zum Öffnen des Gerätes zu groß und zu aufwändig.",Physical/Structural Damage,0.12086160480976105
Motor hat die Ausgangsposition nicht gefunden.,Missing Parts,0.26271605491638184
Nach entkalken keine Funktion. Heizelement durchgebrannt.,Missing Parts,0.17674237489700317
Geht nicht anzuschalten. Wippenschalter ersetzt.,Incorrect Assembly,0.239525705575943
Kabelbruch. Kabel neu angesetzt.,Incorrect Assembly,0.3382778763771057
Kondensator hat keine Kapazität.,Unknown/Unspecified Problem,0.20111705362796783
lädt nicht mehr.,Wear and Tear/End of Life,0.17320773005485535
Startet nicht.,Unknown/Unspecified Problem,0.2213599979877472
IGBT kaputt.,Incorrect Assembly,0.09113137423992157
Röhre kaputt.,Incorrect Assembly,0.107352614402771
Getrieb defekt.,Unsafe to Use,0.08921965956687927
Motor hängt.,Excessive Noise/Vibration,0.1173882856965065
Wackelkontakt am Aux.,Remote Control or Signal Transmission Issue,0.1679999977350235
Die Lampe flackert.,Leaking,0.10644596070051193
Motor und Platine defekt.,Missing Parts,0.15656663477420807
Sicherung kaputt.,Incorrect Assembly,0.07822754979133606
mechanischer Defekt am Getriebe.,Missing Parts,0.19958531856536865
Motor zu laut.,Excessive Noise/Vibration,0.11685272306203842
keine Funktion.,Unknown/Unspecified Problem,0.07817072421312332
Schalter ohne Funkion. mechanische Beschädigung.,Missing Parts,0.21553157269954681
keine Funktion. Batteriehalter defekt.,Power Failure,0.09434077888727188
läuft sofort auf Hochtour und sofortige Abschaltung.,Lubrication/Maintenance Needed,0.08814427256584167
Motorgeraüsche Motor gefettet IO.,Unknown/Unspecified Problem,0.27156364917755127
Kurzschluss Kabel neu abgesetzt.,Incorrect Assembly,0.26372846961021423
Faden wirft schlingen Ober und Unterfaden reguliert.,Wear and Tear/End of Life,0.06453777849674225
Batterie getauscht IO.,Other Issue,0.1475740671157837
keine Funktion Platine erneuert.,Incorrect Assembly,0.1164000928401947
Zugkette neu eingestellt.,Incorrect Assembly,0.15746821463108063
keine Funktion defekt.,Missing Parts,0.1115175113081932
Diverse Fehler.,Other Issue,0.1127764880657196
Ladebuchse defekt.,Unsafe to Use,0.09424164891242981
Kühlt nicht.,Unknown/Unspecified Problem,0.17172370851039886
Keine Funktion.,Incorrect Assembly,0.08413784950971603
Diverse Kondensatoren defekt.,Missing Parts,0.0954490453004837
"- ließ sich in letzter Zeit immer seltener einschalten, nun keine Funktion mehr - Fehlersuche erwies sich als langwierig - einiges an Schrauben zu lösen, bis Motor untersuchbar - Fehler im Kondensatornetzteil der Steuerung. -&gt; X2-Kondensator gewechselt.",Missing Parts,0.17795629799365997
"keine Funktion mehr, Schalter klemmte. Der Schalter konnte gereinigt und geschmiert werden, sodass er nun wieder funktioniert.",Missing Parts,0.3073377311229706
"Er schaltete nicht mehr automatisch aus. - defektes Potentiometer der Zeitvorwahl - an einem Anschluss eine Unterbrechung - Schaltung umgebaut, sodass die andere ungenutzte Seite des Poti's die Funktion übernehmen konnte. Die Zeitskala wurde dadurch umgedreht, das gilt es in Zukunft zu beachten.",Unknown/Unspecified Problem,0.11650878190994263
"- USB-Buchse abgebrochen . gewechselt Die Besitzerin wird ab jetzt nur noch Ladekabel mit einem magnetischen Anschluss benutzen, wo ein kleiner Stecker immer in der Buchse bleibt und das Kabel einfach an- und abgekoppelt werden kann, ohne die Buchse zu beanspruchen.",Missing Parts,0.20896190404891968
- Blaulicht defekt - verschmutzter Schalter gereinigt.,Missing Parts,0.11411821842193604
- festgefahrener Motor - oberes Lager eine Weile mit WD40 zum Lösen getränkt - WD40 mit Druckluft ausgeblasen - geschmiert mit Kugellagerfett.,Motor/Drive Issues,0.28816354274749756
"- Keine Funktion, nur Displaybeleuchung leicht zu sehen - Spannungsverlauf auf der Hauptplatine verfolgt - Defekte Diode in einer Kaskade - gewechselt.",Display/Screen Issues,0.33441755175590515
Netzteil defekt.,Missing Parts,0.11566182971000671
Mechanik Defekt.,Missing Parts,0.1894739866256714
Docht erneuert.,Incorrect Assembly,0.11409665644168854
Wackelkontakt.,Remote Control or Signal Transmission Issue,0.1553703397512436
Geht immer aus - Patrone gewechselt.,Leaking,0.08482073247432709
Pumpe undicht.,Physical/Structural Damage,0.10514794290065765
Karte falsch eingesetzt.,Incorrect Assembly,0.14874084293842316
Akku für Gangreserve defekt.,Missing Parts,0.0785984918475151
drahtbruch.,Physical/Structural Damage,0.07726451754570007
Drahtbruch.,Physical/Structural Damage,0.24482537806034088
Drahtbruch.,Physical/Structural Damage,0.24482537806034088
Sensor defekt.,Missing Parts,0.07595178484916687
Kondensator defekt.,Remote Control or Signal Transmission Issue,0.09306783974170685
Sehr laut und verschmutzt.,Excessive Noise/Vibration,0.22013357281684875
Wackelkontakt.,Remote Control or Signal Transmission Issue,0.1553703397512436
Brennraum gereinigt.,Physical/Structural Damage,0.08643162250518799
Keine Verbindung zwischen Sender und Empfänger.,Missing Parts,0.11522532254457474
Die Endabschaltung funktionierte nicht mehr. - ein Plasteteil abgebrochen - spezielles Werkzeug nötig.,Missing Parts,0.2604126036167145
"Im Netzbetrieb setzte der CD-Player manchmal aus, was er bei Batteriebetrieb aber nicht tat. - im Netzteil einige sich sehr stark erhitzende Bauelemente (eine Z-Diode und ein IC ohne Beschriftung!) - offenbar Defekt des unbekannten Netzteil-ICs Fortsetzung mit Umbau beim nächsten Mal.",Battery/Charging Issues,0.25157037377357483
"Schaltet nicht immer ein. Kontakte verrußt. Schalter gereinigt, geschmiert.",Missing Parts,0.14679034054279327
"Klappe am CD-Player hielt nicht mehr zu. Rastmechanismus funktionierte nicht mehr. - Öffnungsfeder wurde entfernt, Deckel bleibt durch sein Gewicht zu - Öffnungshilfe mit einer Schlaufe aus Klebeband.",Missing Parts,0.27944234013557434
"- kein Ton aus dem Lautsprecher - alles andere ging - mit Batterie Lautsprecher getestet, ob knackst - Sicherung des Verstärkers defekt -&gt; ersetzt.",Missing Parts,0.369019091129303
Kabelbruch am Zigarettenanzünder-Stecker - gekürzt und neu angelötet.,Physical/Structural Damage,0.16766580939292908
"Brüheinheit nicht in der Grundstellung. Wir fuhren das in die Grundstellung und reparierten noch das Türschloss, dann funktionierte das Gerät wieder.",Missing Parts,0.19101907312870026
Keine Funktion. - Kabelbruch am Wickler. Wir kürzten das Kabel etwas und schlossen es an den Schleifkontakten des Wicklers neu an.,Missing Parts,0.12803106009960175
Fortsetzung vom letzten Mal. Wir haben für einen abgebrochenen Plastikstift in der Tonarmsteuerung Ersatz in Form einer 2-mm-Schraube besorgt und eingebaut. Bei der Gelegenheit bekam die Tonarmabsenkung eine neue Feder und wurde gut geölt.,Physical/Structural Damage,0.13379009068012238
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Motor läuft nicht an.,Unsafe to Use,0.08120407909154892
Kontaktproblem.,Remote Control or Signal Transmission Issue,0.13540367782115936
Kohlen durchgeschleift.,Incorrect Assembly,0.06515561789274216
Offenes Kabel.,Incorrect Assembly,0.12520381808280945
Dimmer kaputt.,Missing Parts,0.08175915479660034
Muttersystem kaputt läuft wieder ohne DVDs.,Missing Parts,0.17476129531860352
"Lfz.24: Beim einschalten Des Gerätes löst die Sicherung aus. Urache : Kurzschluß, Wicklung im Motor durchgebrannt.",Missing Parts,0.18048430979251862
"Lfz.25: Akkurasierer von Aldi läuft nicht. Ursache : Netzteil ist defekt, Rasierer funktioniert.",Missing Parts,0.20618721842765808
Lfz.27: Die Kuckucksuhr schlägt nicht mehr zur vollen Stunde.,Locking Mechanism Failure,0.06033576652407646
"LFz. 32: Gesichtsbräuner, Lampe(Röhre) brennt nicht nach Vorschrift innerhalb weniger Minuten. Fazit: Röhre defekt.",Incorrect Assembly,0.2010248601436615
Lfz. 34: CD und Kasettenteil defekt. Fazit: Anwenderfehler. Anwenderfehler.,Audio/Sound Problems,0.129352867603302
lfz.26: Gerät steht auf Notabschaltung.,Unknown/Unspecified Problem,0.18704356253147125
Lfz. 30: Drehzahl am Gerät läßt sich nicht mehr regulieren. Fazit: Gerät funktioniert überhaupt nicht.,Excessive Noise/Vibration,0.12437181174755096
"Lfz.29: Vermuteter Kurzschluß. Feststellung, im Gerät ist die Heizspirale defekt.",Heating Problems,0.24806596338748932
Lfz.22: Maschine nimmt keinen Faden mehr auf. Kondensator defekt. Austausch und Reinigung der Maschine.,Missing Parts,0.3690055012702942
Lfz. 33: Leistungsregelung funktioniert nicht mehr. Fazit: Unterbrechung am Potentiometer beseitigt. Reinigung vorgenommen.,Unknown/Unspecified Problem,0.0719488114118576
Lfz.:28: Gerät brüht nicht mehr. Ursache: Pumpe defekt. Ersatzteil nicht mehr im Handel erhältlich.,Missing Parts,0.35481351613998413
"Lfz.27: Fehlermeldung, Druckkopf wird nicht erkannt. Keine Erkennung Druckkopf.",Incorrect Assembly,0.1779572069644928
Lfz.31: Gerät defekt. Ursache: Defektes Thermoelement.,Cooling Problems,0.07652411609888077
"Lfz.23: Windows lädt diverse Treiber nicht, bleibt beim Startbildschirm hängen. Festplatte gewechselt und Windows 7 neu aufgespielt. Daten aus nicht startfähigem System übertragen.",Missing Parts,0.23886744678020477
Geht nicht mehr an.,Incorrect Assembly,0.2367391586303711
Windows 7 installieren.,Software/Firmware Issues,0.0947956070303917
Schmutzansaugung verstopft.,Incorrect Assembly,0.14873267710208893
Wackelkontakt.,Remote Control or Signal Transmission Issue,0.1553703397512436
neuen Motor einsetzen.,Motor/Drive Issues,0.0996607318520546
"geht nicht mehr - Accu ausgefallen, verkapselt.",Incorrect Assembly,0.26622071862220764
Radio/CD-Kombination die mit der Zeit leiser wird --- starker Lautstärkeunterschied zwischen Radio und CD-Player = vermutlich Systembedingt.,Compatibility Issues,0.11983392387628555
"bei frisch geladenem Akku dreht sich die Maschine kurz und geht dann nicht mehr -- Motor defekt, Kunde bestellt Motor und kommt wieder.",Motor/Drive Issues,0.32132741808891296
"Pads werden zum Teil nur feucht --- vermutlich Überlaufventil defekt, Kunde versucht zuerst Entkalken und besorgt danach eventuell neues Ventil mit Vilter.",Missing Parts,0.24842770397663116
"Probleme mit Fadenspannung --- Maschine geölt, eingestellt und richtig eingefädelt.",Motor/Drive Issues,0.13487890362739563
zeigt trotz neuer Batterie nichts an --- falsche Batterie CR2035 eingesetzt.,Incorrect Assembly,0.2373000979423523
"Kurbel locker --- Kurbelachse nachgenietet, Kurbelhebel gerade gebogen, unten etwas ausgebeult.",Missing Parts,0.2636522650718689
"Heizungssteuerung, bei der 2 Folien-Kondensatoren ersetzt werden müssen, Kunde bringt Ersatzteil mit --- Kondensatoren ersetzt.",Missing Parts,0.11548297107219696
"geht nicht, Kabel wurde weit hereisgezogen, Schalter fühlt sich komisch an --- Kabelbruch am Stecker (neuer Stecker), Schaltersperre beseitigt.",Missing Parts,0.22849495708942413
Überprüfung vor Verkauf --- überprüft.,Lubrication/Maintenance Needed,0.07163337618112564
"Zahnbürste mit wackeliger Mechanik --- schwer zu öffnen (beschädigt!), Befestigungsschraube zur Bürste war locker.",Missing Parts,0.21522928774356842
"Asus Monitor, bei der Tasten nicht gehen --- eine Leitung zu den Tasten war gequetscht, gelötet, isoliert.",Missing Parts,0.2711350619792938
Radio/CD: CD hat Wackelkontakt --- Kontakt gereinig.,Remote Control or Signal Transmission Issue,0.1314954310655594
"Kühlbox: Anschluss 230V geht, am Auto nicht --- Sicherung gewechsel, Kabel isoliert.",Missing Parts,0.17445452511310577
Futter mit gespanntem Bohrer geht nicht mehr auf --- mit Öl und Klopfen (Hammer) ließ sich das Futter öffnen.,Missing Parts,0.33800509572029114
abgeschnittene Verlängerungsleitung --- neue Kupplung (vom Kunden) montiert.,Lubrication/Maintenance Needed,0.12586268782615662
"Spule geht nicht mehr --- Schiffchen zerlegt, gereinigt, geölt, zusammengebaut.",Missing Parts,0.2960086762905121
"Nähmaschine warten und Reparatur Rockfutter --- Maschine funktioniert (etwas gereinigt/geölt) - Rockfutter wurde herausgetrennt, neues Futter zugeschnitten und teilweise damit genäht (Futter wird vom Kunde fertiggemacht bzw. kommt wieder.",Lubrication/Maintenance Needed,0.09263607114553452
"Ventilator funktioniert nicht --- Ventilator so schwergängig, dass er nicht mehr selbst dreht - geölt und gängig gemacht.",Missing Parts,0.1744583696126938
"Poliermaschine, die gebrochen ist --- herausgebrochenes Teil eingeklebt (Haltbarkeit?)",Missing Parts,0.1911320835351944
Senheiser-Kopfhörer mit Wackelkontakt --- ein Kabel am Ausgang gebrochen - neu angelötet.,Remote Control or Signal Transmission Issue,0.10737118124961853
def - Fehler konnte nicht lokalisiert werden.,Incorrect Assembly,0.08197089284658432
Schalter defekt - Ersatzteil fehlt.,Missing Parts,0.09029248356819153
keine Funktion - NTC 10kOhm muss bestellt werden – Einbau im Okt.,Incorrect Assembly,0.16712017357349396
läßt sich nicht einschalten - def Z-Diode und PTC in Decke – z. Nachrep in nächstem Termin.,Component Failure (Electronic),0.12879835069179535
UKW tot - ECC85 ist ausgebaut = Ersatz bei Kastl-Termin.,Missing Parts,0.2600904703140259
Nachrep Cass-Antriebsfehler - Gummiriemen in Cass-teil erneuert und alle Funktionen getestet.,Missing Parts,0.31736305356025696
schwergängig - gesäubert und geölt.,Incorrect Assembly,0.09507923573255539
Schalter defekt - Schalter ausgetauscht.,Incorrect Assembly,0.44277676939964294
"Sie war stehen geblieben und konnte auch durch eine neue Batterie nicht wieder in Gang gesetzt werden. Nach dem Öffnen der Uhr und dem Messen in der Steuerung bemerkten wir, dass der Quarz nicht schwang.",Missing Parts,0.20695234835147858
Erkennt CDs nicht mehr. Laserdiode ausgebrannt.,Incorrect Assembly,0.1791469305753708
"Funktionierte nicht mehr. - Verdrahtung geprüft - ein Bauteil (SMD-Widerstand) im Gehäuse gefunden, das von der Leiterplatte abgefallen war. Abbruch wegen insgesamt schlechter Qualität.",Missing Parts,0.46762123703956604
Griff wurde neu und besser befestigt und das Kabel neu angeschlossen. Die Zeit reichte aber an diesem Tag nicht mehr um die Aktion zu beenden.,Missing Parts,0.09106943011283875
Leider ein Fall für den Wertstoffhof war ein Staubsauger „Bosch Ergomaxx FD8305“ mit defekten Motor-Kugellager (die Kugeln waren bereits ausgefallen),Missing Parts,0.453421950340271
Ein „Bosch eBike Battery Charger 36-4/230“ konnte seine Funktion - das Laden - nicht mehr ausüben. Wir stellten nach Begutachtung eine sehr komplexe Elektronik fest. Bedauerlicherweise war kein passender Stromlaufplan für eine tiefergehende Fehleranalyse verfügbar. In diesem Fall mussten wir den Reparaturversuch abbrechen.,Battery/Charging Issues,0.30790799856185913
"Der Motor drehte sich nicht mehr. Die Kohlebürsten waren abgenutzt. Der Besucher besorgt Ersatz und versucht sie zu Hause selbst einzubauen. Wie das geht, haben wir ihm heute gezeigt. Falls es nicht klappt, kommt er nochmal wieder.",Motor/Drive Issues,0.1007145419716835
Gerät läßt sich nicht mehr betreiben. -&gt; Akku tot.,Unsafe to Use,0.429098904132843
Kein Licht. Trafo defekt.,Unsafe to Use,0.06626646965742111
"Es reagierte nicht mehr auf Bewegungen. Es sollte sich dann einschalten, was es aber nicht tat. Anhand der mitgebrachten Bedienungsanleitung konnten wir herausfinden, dass hier nur ein Bedienfehler vorlag. Die Bewegungsfunktion war abgeschaltet und durch Drücken einer bestimmten Taste konnte das wieder eingeschaltet werden.",Unknown/Unspecified Problem,0.05908357352018356
Sie funktionierte nur noch unzuverlässig. Wir prüften die Steckverbindung und fanden dort eine Kontaktunsicherheit. Wir reparierten den Stecker.,Unknown/Unspecified Problem,0.09641196578741074
"Er hatte 2 Probleme, die am Ende sogar zusammenhingen. Zum einen klemmte der Deckel und öffnete sich nur noch schwer und der Griff war lose und drohte ganz abzufallen. Im Gerät fanden wir in der Deckelmechanik eine verklemmte Schraube, die aber wunderbar in das freie Loch am Griff passte. Mit etwas Silikonfett schmierten wir noch die Plastemechanik.",Missing Parts,0.11064225435256958
Er ließ sich nicht mehr einschalten und vernebelte nicht mehr. Wir luden den eingebauten Akku erst einmal etwas auf und probierten es dann aus. Es war kein Fehler festzustellen. Vermutlich war das Gerät einfach zu wenig geladen worden.,Unknown/Unspecified Problem,0.08721878379583359
"Sie leuchtete nicht mehr stabil, hatte einen Wackelkontakt. Wir reinigten die Kontakte des Schalters. Danach schaltete er deutlich besser und die Lampe leuchtete wieder zuverlässig.",Display/Screen Issues,0.07097432017326355
"Die LED Schreibtischleuchte wollte nur zur Hälfte ihr Licht abgeben und flackerte. Wir konnten einen defekten Widerstand identifizieren. Nach dem Ersatz durch einen neuen Widerstand, erstrahlte die Lampe in voller Pracht.",Missing Parts,0.0790090262889862
Funktioniert nicht mehr. Wir verhalfen ihm zu neuem Leben nach dem wir ein spezielles Bauteil (BGR - Hochlastwiderstand) als Kurzschlussverursacher ausgemacht hatten und dieses zusammen mit der Sicherung ersetzt hatten.,Missing Parts,0.1034398078918457
"Kein Freisprechen, Mikro geht nicht Gebrochenes Spiralkabel, Ersatz rausgesucht, Gast versorgt es und wechselt es selber aus.",Missing Parts,0.26652291417121887
Geht nicht mehr. Netzschalter gewechselt.,Missing Parts,0.11322835087776184
"Wenn der Netz-Stecker gesteckt wurde, ging das „Denver Radio-CD-Player“ nicht mehr - na sowas! Wir fanden eine lose Verbindung im Inneren des Gerätes an der Netzstecker-Buchse. Das konnte schnell behoben werden.",Loose Connections,0.40721458196640015
"Wenn ein Netzkabel der Herdplatte zu nahe kommt, so geht das meist nicht gut aus. Wir tauschten das defekte Kabel gegen ein neues Kabel, welches der Gast bereits mitgebracht hatte und reinigten auch noch die Schaltkontakte.",Missing Parts,0.09047876298427582
Heizt nicht mehr. Aufgrund von Sicherheitsbedenken abgebrochen.,Unsafe to Use,0.2608908712863922
Fortsetzung - Besucher hat einen neuen Trafo versorgt. Allerdings passten da die Anschlüsse nicht. Wurde angepasst und eingebaut.,Missing Parts,0.13932064175605774
Oberfaden schlauft.,Wear and Tear/End of Life,0.14348556101322174
läuft nicht mehr.,Wear and Tear/End of Life,0.1635349690914154
eine Platte wird nicht heiß.,Unknown/Unspecified Problem,0.3168838322162628
klemmt.,Missing Parts,0.059888146817684174
Lautsprecherausgang defekt.,Incorrect Assembly,0.18434612452983856
Motor läuft schwerfällig.,Mechanical Blockage in Moving Parts,0.07523994147777557
Lagerschaden.,Excessive Noise/Vibration,0.08866890519857407
macht komische Geräusche.,Motor/Drive Issues,0.07102475315332413
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
geht manchmal nicht an.,Incorrect Assembly,0.33677130937576294
war nicht kaputt.,Unknown/Unspecified Problem,0.25500354170799255
Ladebuchse kaputt.,Incorrect Assembly,0.09967358410358429
geht nicht an.,Incorrect Assembly,0.27113378047943115
Geht kurz wieder an und wieder aus.,Incorrect Assembly,0.06160876154899597
Geht nicht mehr an.,Incorrect Assembly,0.2367391586303711
Wasser läuft nicht richitg durch.,Liquid/Water Damage,0.19178831577301025
Bauteil durchgebrannt.,Incorrect Assembly,0.15438605844974518
Zieht streifen soll gereinigt werden.,Physical/Structural Damage,0.0942218005657196
Motor dreht sich nicht richtig Pürierstabaufsatz kaputt.,Missing Parts,0.19499321281909943
ist in Ordnung.,Incorrect Assembly,0.1463910937309265
Strom fliegt beim anmachen raus.,Incorrect Assembly,0.10717956721782684
Heizplatte heizt nicht mehr richtig Schalter ist kaputt.,Wear and Tear/End of Life,0.25401216745376587
Geht nicht mehr an.,Incorrect Assembly,0.2367391586303711
Startbildschirm deaktiviert.,Unknown/Unspecified Problem,0.055921655148267746
Software funktioniert nicht richtig.,Software/Firmware Issues,0.14765043556690216
Montage von Multimediaschnittstelle.,Remote Control or Signal Transmission Issue,0.19607245922088623
Wackelkontakt am Stecker.,Remote Control or Signal Transmission Issue,0.12991374731063843
FI Abschaltung nach einiger Aufheizzeit. Korrosionsloch im Tank.,Wear and Tear/End of Life,0.1206774041056633
"geht nicht an - CD erkannt, aber kein Spielstart.",Unknown/Unspecified Problem,0.21990256011486053
"Deckel schnappt nicht ein - Griff von Deckel abschraubbar, aber nicht zu öffnen = Ersatzgriff nötig.",Unsafe to Use,0.39983245730400085
"Rührwerk läuft nicht, kühlt aber - Motorlager gängig gemacht und geschmiert + Montage u Probelauf.",Missing Parts,0.29623106122016907
Schalter defekt abgenutztes Plastikteil nicht langlebig konstruiert.,Missing Parts,0.1808203160762787
druckt leere Blätter.,Leaking,0.07417843490839005
quietscht.,Audio/Sound Problems,0.09677477180957794
Wackelkontakt.,Remote Control or Signal Transmission Issue,0.1553703397512436
Windows XP installieren.,Software/Firmware Issues,0.09709835052490234
Bildschirm flackert gelegentlich.,Excessive Noise/Vibration,0.11002286523580551
Kabelkontakt fehlt.,Remote Control or Signal Transmission Issue,0.09006848186254501
"keine Funktion. Heizung defekt, nicht austauschbar.",Incorrect Assembly,0.10424982756376266
"Leuchtet nicht mehr, geht nicht an. Akku etwas schwach, mit externem Netzteil auch nicht anders. Platine geputzt - Gast hat keine Zeit mehr - Fortsetzung.",Wear and Tear/End of Life,0.12821094691753387
keine Funktion. Geöffnet - keine Chance auf Reparatur - Elektronik vergossen.,Component Failure (Electronic),0.32334938645362854
"Bildaussetzer Display bei Berührung. Komplette Demontage, Display-Kabel aus Knickbereich der Scharniere verschoben - geht erst mal. Kabel wird bestellt.",Missing Parts,0.2188565880060196
Trotz Afuladung - läuft nicht mehr. Falsches Ladegerät verwendet. Schrauber ist in Ordnung.,Wear and Tear/End of Life,0.1876925230026245
"Alte Platine defekt, neue wurde ohne Steckverbinder geliefert. Steckverbinder ab und angelötet.",Missing Parts,0.47213271260261536
DVD Teildefekt.,Display/Screen Issues,0.11990261822938919
HDMI Anschluss kaputt Gehäuse lässt sich nicht öffnen.,Unsafe to Use,0.2532627582550049
Motor dreht nicht.,Mechanical Blockage in Moving Parts,0.11243321746587753
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
Homeanschluss defekt.,Incorrect Assembly,0.10065309703350067
Netzteil Kabelbruch.,Physical/Structural Damage,0.15392611920833588
Bluetoothempfänger installiert.,Lubrication/Maintenance Needed,0.09340044111013412
Einschaltknopf lässt sich nicht richtig drücken.,Unsafe to Use,0.3004804253578186
rauscht.,Excessive Noise/Vibration,0.061473242938518524
Ladebuchse gewechselt. Ersatzteil durch Kunden besorgt (von World of mobiles),Lubrication/Maintenance Needed,0.07175756245851517
Warnleuchte ist an?,Unknown/Unspecified Problem,0.15545348823070526
Gerät startet nicht.,Unknown/Unspecified Problem,0.2648204267024994
"läuft nicht, rattert.",Incorrect Assembly,0.13583578169345856
Druckbild verschmiert.,Dust/Dirt/Blockage,0.08334814757108688
Wackelkontakt?,Remote Control or Signal Transmission Issue,0.128384068608284
Kabel nachsetzen.,Unknown/Unspecified Problem,0.07528959959745407
"Fährt nicht hoch, Updates nicht abgeschlossen.",Missing Parts,0.23893819749355316
Leuchtet nicht.,Unknown/Unspecified Problem,0.09893664717674255
Antenne abgebrochen.,Physical/Structural Damage,0.09603717923164368
Steckeraufnahme abgebrochen.,Physical/Structural Damage,0.0991191640496254
"Wackelkontakt, danach geht sie gar nicht mehr.",Wear and Tear/End of Life,0.13679955899715424
"Motor läuft, Messer nicht.",Mechanical Blockage in Moving Parts,0.09426508843898773
Störgeräusche des CD Players.,Audio/Sound Problems,0.12298548221588135
CD läuft nicht.,Component Failure (Electronic),0.12421570718288422
funktioniert nicht richtig.,Incorrect Assembly,0.07287640124559402
Schwingt auf einer Seite nicht.,Incorrect Assembly,0.16231220960617065
"Ausfall der Tonkanäle, Verbindung des Tonabnehmers gestört.",Missing Parts,0.2670570909976959
Anschalter springt heraus.,Incorrect Assembly,0.08711355924606323
Software einstellen.,CD/DVD Drive or Media Reader Issue,0.09100832045078278
"Einschalttaste defekt, Sicherung fliegt raus.",Sealing/Adhesion Problems,0.10938281565904617
Ausgegangen bei Betrieb.,Unknown/Unspecified Problem,0.07962856441736221
Bedienungshinweise erbeten.,Alignment/Calibration Issues,0.07437378913164139
CD springt nach einigen Minuten.,CD/DVD Drive or Media Reader Issue,0.06904247403144836
Geräusche und Gerüche.,Dispensing/Filling Issues,0.05712561681866646
leuchtet nicht mehr.,Wear and Tear/End of Life,0.19157178699970245
"Startet nicht, sehr langsam.",Incorrect Assembly,0.14317266643047333
"Tastaturfehler, Flüssigkeit eingedrungen.",Aesthetic Issues,0.11617308855056763
Einschalter am Truck defekt.,Motor/Drive Issues,0.09425590932369232
Lässt sich nicht einschalten.,Unknown/Unspecified Problem,0.13422423601150513
Schaltet sich nicht ab.,Incorrect Assembly,0.131479412317276
Heizt nicht mehr.,Wear and Tear/End of Life,0.21726158261299133
keine Funktion - Motorwicklung defekt.,Motor/Drive Issues,0.15903428196907043
kein Ton über TV - kann nicht in Betrieb genommen werden – Verweis auf prof. Werkstatt.,Unsafe to Use,0.4950575828552246
"geht nicht mehr - Radio geht wieder und CD wird erkannt, aber spielt nicht.",Missing Parts,0.287150114774704
Lade klemmt.,Leaking,0.15937182307243347
geht nicht mehr - Radio und CD geht wieder und Uhr eingestellt.,Missing Parts,0.28717368841171265
"keine Einstellung möglich - Radio geht wieder und CD wird erkannt, aber spielt nicht.",Missing Parts,0.27722519636154175
Arm abgebrochen - Arm geschient.,Aesthetic Issues,0.12915004789829254
Durch Kurzschluss ausgefallen.,Incorrect Assembly,0.15915518999099731
ohne Funktion.,Excessive Noise/Vibration,0.14077025651931763
Kabelbruch.,Physical/Structural Damage,0.2425852119922638
keine Funktion - evtl Netzteil ?,Unknown/Unspecified Problem,0.1799289584159851
keine Funktion.,Unknown/Unspecified Problem,0.07817072421312332
Ton sehr dumpf (Tonkopf gereinigt) zusätzlich Hauptschalterblockade.,Dust/Dirt/Blockage,0.1955403983592987
"Bohnen bleiben hängen, Mahlwerk dreht leer durch.",Motor/Drive Issues,0.13051313161849976
keine Funktion.,Unknown/Unspecified Problem,0.07817072421312332
Motor geht nicht mehr.,Missing Parts,0.15561534464359283
Kein Ton.,Missing Parts,0.0715329647064209
Lautstärke schwankt und Hauptschalter blockiert.,Excessive Noise/Vibration,0.11241186410188675
FI löst aus bei einstecken.,Missing Parts,0.08110500127077103
kein Bild. Nur Hintergrundbeleuchtung bei Anlegen der 5VD Betriebsspannung. Vermutung: Controller defekt.,Missing Parts,0.12035775184631348
Wackelkontakt an DC-In-Buchse. So nicht reparierbar - wird was gebastelt.,Battery/Charging Issues,0.16547870635986328
Lässt sich nicht mehr einschalten. Display geht nicht an -&gt; wird fortgesetzt.,Display/Screen Issues,0.15437765419483185
Maschine heizt nicht mehr. Thermoschalter 36TMH01 defekt.,Missing Parts,0.10408491641283035
Oberhitze bleibt kalt. Heizstab defekt.,Incorrect Assembly,0.0985819399356842
"Wackelkontakt, wenn Stecker vom Netzteil bewegt wird. defekte Löttelle, nachgelötet.",Remote Control or Signal Transmission Issue,0.12554368376731873
Schraube fest - gelöst.,Lubrication/Maintenance Needed,0.0964442789554596
Anschluss an Nabendynamo des Fahrrades.,Motor/Drive Issues,0.2747056782245636
USB-Steckverbinder abgebrochen. externes Gehäuse ireparabel defekt. Festplatte in neues Gehäuse eingebaut.,Excessive Noise/Vibration,0.12455400824546814
Nach der Reparatur eines verflixt versteckten Leitungsbruchs wieder zum Leben erweckt.,Physical/Structural Damage,0.3807035982608795
versorgte Heizstäbe eingebaut.,Lubrication/Maintenance Needed,0.06766966730356216
Die Steuerung funktionierte nach einer Überspannung im Stromnetz nicht mehr. - ein Varistor und ein Sicherungswiderstand geplatzt - auch weitere Bauteile (Gegentakttransistoren) defekt.,Missing Parts,0.3662496507167816
